village_bps_code,sanitation,popdens
3211111007,not available,1296.8275221372
3211111008,not available,1541.19915346484
3211111009,not available,2530.33904584512
3211111010,not available,1996.0872914413
3211111011,not available,622.01806649587
3211111012,not available,488.05859548822
3211111013,not available,1512.75333732463
3211120003,not available,2344.76723420168
3211120004,not available,1174.82575821793
3211120005,not available,308.28213355932
3211120006,not available,222.15497024942
3211120007,not available,926.03745586342
3211120008,not available,4029.23366130045
3211120009,not available,1872.58041429892
3211120010,not available,2235.1221553967
3211120011,not available,219.81810922651
3211130001,not available,1965.99052355556
3211130002,not available,2830.5802206846
3211130003,not available,1026.08156686164
3211130004,not available,596.3336863106
3211130005,not available,845.77270992859
3211130006,not available,1560.34363642018
3211130007,not available,5999.5452672975
3211130008,not available,31093.219027317
3211130009,not available,3568.0750432157
3211140001,not available,4615.68034145548
3211140002,not available,299.60968250737
3211140003,not available,119.08176582231
3211140004,not available,1446.60425972723
3211140005,not available,651.27777944641
3211140006,not available,582.30316846593
3211140007,not available,450.92224964274
3211140008,not available,3508.8058239727
3211140009,not available,462.24982385317
3211140010,not available,367.81403229695
3211140011,not available,2227.63380724739
3211140012,not available,1636.72261942204
3211150001,not available,1953.23553664219
3211150002,not available,2245.46717245152
3211150003,not available,2647.37143925727
3211150004,not available,956.92109348376
3211150005,not available,678.5285263211
3211150006,not available,522.36286099216
3211150007,available,13301.1546359466
3211150008,not available,13439.3883446428
3211150009,not available,1442.29630442318
3211150010,not available,784.23842845807
3211160001,not available,3383.75404407407
3211160011,not available,757.96691076179
3211160012,not available,601.66837738155
3211160013,not available,2043.9502521051
3211160014,not available,4938.17342247902
3211160015,not available,3313.82178361433
3211160016,not available,1780.48815164377
3211160017,not available,2585.17521539873
3211160018,not available,2075.07595806719
3211160019,not available,1522.16179885126
3211160020,not available,1270.56488449328
3211160021,not available,2063.59494407189
3211160022,not available,2238.23435499711
3211160023,not available,373.25490176987
3211161001,not available,1720.25684788566
3211161002,not available,1459.33063212636
3211161003,not available,2497.71806677797
3211161004,not available,1440.93511488534
3211161005,not available,1654.42003505558
3211161006,not available,1507.22112276369
3211161007,not available,991.86766451771
3211170003,not available,943.87631562664
3211170004,not available,1013.19478854853
3211170005,not available,682.66740220276
3211170006,not available,1374.64675537969
3211170007,not available,1039.46284328392
3211170008,not available,1112.8353670291
3211170009,not available,1139.83843429616
3211170016,available,1315.78855057111
3211170017,not available,1330.53492704825
3211170018,not available,466.95608584105
3211170019,not available,352.53423229816
3211170020,not available,722.93006086677
3211171001,not available,629.07875264969
3211171002,not available,1076.40071483974
3211171003,not available,924.46892216191
3211171004,not available,1095.76735247803
3211180008,not available,1299.65065171158
3211171005,not available,509.69953815619
3211171006,not available,875.27246325177
3211171007,not available,2733.1624188067
3211171008,not available,4494.94644576327
3211171009,not available,288.24242716593
3211180001,not available,943.94783822024
3211180002,not available,777.23411592402
3211180003,not available,292.44570656307
3211180004,not available,397.38643154552
3211180005,not available,466.79724132619
3211180006,not available,1018.66809089988
3211180007,not available,582.80351488801
3211180009,not available,809.75906449735
3211180010,not available,349.50356019818
3211180011,not available,500.96387296236003
3211180012,not available,710.04310704291
3211180014,not available,230.73960215223
3211180015,not available,1204.62850261961
3211181001,not available,340.78545611189
3211181002,not available,195.03874241651
3211181003,not available,324.31658778921
3211181004,not available,1113.07189943872
3211181005,not available,160.03039032611
3211181006,not available,206.12425417758
3211181007,not available,691.61231874317
3211181008,not available,1586.62083158242
3211181009,not available,229.98431362623
3212010007,not available,1705.59697793395
3212010008,not available,1933.77180167195
3212010009,not available,5332.02950217687
3212010010,not available,1403.85180304265
3212010011,not available,1277.67010265273
3212010012,not available,1191.0444961981
3212010013,not available,2419.80361369313
3212010014,not available,2441.63008355644
3212010015,not available,66987.8870031531
3212010016,not available,1231.37414941634
3212011001,not available,697.81812454971
3212011002,not available,2414.90868346253
3212011003,not available,5256.0975949813
3212011004,not available,6340.09509505741
3212011005,not available,6696.50647717283
3212011006,not available,9484.62755108038
3212011007,not available,2974.21594969287
3212020001,not available,7955.77557661623
3212020002,not available,6806.41323635952
3212020003,not available,2266.47822103976
3212020004,not available,4744.08708558302
3212020005,not available,704.97329344241
3212020006,not available,9156.77151254417
3212020007,not available,7363.84815588691
3212020008,not available,76588.7906839047
3212020009,available,4436.77780069392
3212030001,not available,1345.58277371459
3212030002,not available,799.20175529119
3212030003,not available,6982.26761701394
3212030004,not available,693.18895082431
3212030005,not available,883.27354048865
3212030006,not available,6710.06383541045
3212030007,not available,740.16302003914
3212030008,not available,907.72336726737
3212030009,not available,10319.3484101584
3212030010,not available,775.76345144289
3212040003,not available,3672.34204869853
3212040004,not available,2103.95871340927
3212040005,not available,1207.36363160984
3212040006,not available,597.61770531664
3212040007,not available,857.38754025648
3212040012,not available,571.35427750887
3212040013,not available,848.74410560976
3212041001,not available,15300.708862749
3212041002,not available,2572.08299166727
3212041003,not available,1245.07554646922
3212041004,not available,5787.49557420455
3212041005,not available,1109.95192789947
3212041006,not available,1145.65287000947
3212041007,not available,1432.03618277015
3212041008,not available,6420.75080826807
3212041009,not available,994.64907435654
3212050001,not available,690.49549891913
3212050002,not available,673.12844652344
3212050003,available,1139.94840518571
3212050004,not available,563.66630238648
3212050005,not available,543.17773181128
3212050006,not available,978.26338160651
3212050007,not available,880.27657548196
3212050008,available,1093.48323395731
3212050009,not available,1112.43682830822
3212050010,not available,4110.11177851707
3212050011,not available,652.17558773768
3212060008,not available,277.69456486911
3212060015,not available,579.99098038781
3212060016,not available,1083.56611062305
3212060017,not available,432.38384819219
3212060018,not available,932.00042100205
3212060019,not available,7643.91196802469
3212060020,not available,382.04350947445
3212060021,not available,314.5176274699
3212061001,not available,495.20461124575
3212061002,not available,955.35188390311
3212061003,not available,1142.01763837214
3212061004,not available,846.34533523764
3212061005,not available,2140.01848412042
3212061006,not available,749.6074948675
3212061007,not available,643.02936966144
3212061008,not available,646.9446839295
3212061009,not available,1273.24766703339
3212061010,not available,1128.69520877573
3212061011,not available,1525.57833015496
3212061012,not available,1641.9789509281
3212061013,not available,734.47035451344
3212070006,not available,755.06404117699
3212070007,not available,1165.14668804902
3212070008,not available,551.86413369993
